DataSet,PubID,TrialID,TrtID,IFN,VarName,VarValue,VarUnits,N,SE,SD
NRC2019,379,1,1353,SmartM,IngredientName,Smartamine M,-,-,-,-
NRC2019,381,1,1354,1-02-277,IngredientName,ensiled cereals and legumes,-,-,-,-
NRC2019,381,1,1354,3-28-248,IngredientName,maize silage,-,-,-,-
NRC2019,381,1,1354,3-02-218,IngredientName,ensiled maize cobs,-,-,-,-
NRC2019,381,1,1354,3-02-218,IngredientName,lucerne silage,-,-,-,-
NRC2019,381,1,1354,1-02-243,IngredientName,lucerne hay,-,-,-,-
NRC2019,381,1,1354,4-00-669,IngredientName,"sugar beet pulp, ensiled",-,-,-,-
NRC2019,381,1,1354,4-13-245,IngredientName,"wheat, ground",-,-,-,-
NRC2019,381,1,1354,4-00-528,IngredientName,"barley, ground",-,-,-,-
NRC2019,381,1,1354,4-02-854,IngredientName,"maize, ground",-,-,-,-
NRC2019,381,1,1354,5-12-024,IngredientName,brewer's grain,-,-,-,-
NRC2019,381,1,1354,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,381,1,1354,5-03-871,IngredientName,rapeseed meal,-,-,-,-
NRC2019,381,1,1354,4-01-186,IngredientName,dried whey,-,-,-,-
NRC2019,381,1,1354,Megalac,IngredientName,megalac,-,-,-,-
NRC2019,381,1,1354,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,381,1,1354,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,381,1,1354,PropGlyc,IngredientName,propylene glycol 65,-,-,-,-
NRC2019,381,1,1354,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,381,1,1354,Mepron,IngredientName,Mepron,-,-,-,-
NRC2019,381,1,1355,1-02-277,IngredientName,ensiled cereals and legumes,-,-,-,-
NRC2019,381,1,1355,3-28-248,IngredientName,maize silage,-,-,-,-
NRC2019,381,1,1355,3-02-218,IngredientName,ensiled maize cobs,-,-,-,-
NRC2019,381,1,1355,3-02-218,IngredientName,lucerne silage,-,-,-,-
NRC2019,381,1,1355,1-02-243,IngredientName,lucerne hay,-,-,-,-
NRC2019,381,1,1355,4-00-669,IngredientName,"sugar beet pulp, ensiled",-,-,-,-
NRC2019,381,1,1355,4-13-245,IngredientName,"wheat, ground",-,-,-,-
NRC2019,381,1,1355,4-00-528,IngredientName,"barley, ground",-,-,-,-
NRC2019,381,1,1355,4-02-854,IngredientName,"maize, ground",-,-,-,-
NRC2019,381,1,1355,5-12-024,IngredientName,brewer's grain,-,-,-,-
NRC2019,381,1,1355,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,381,1,1355,5-03-871,IngredientName,rapeseed meal,-,-,-,-
NRC2019,381,1,1355,4-01-186,IngredientName,dried whey,-,-,-,-
NRC2019,381,1,1355,Megalac,IngredientName,megalac,-,-,-,-
NRC2019,381,1,1355,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,381,1,1355,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,381,1,1355,PropGlyc,IngredientName,propylene glycol 65,-,-,-,-
NRC2019,381,1,1355,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,381,1,1355,Mepron,IngredientName,Mepron,-,-,-,-
NRC2019,381,1,1356,1-02-277,IngredientName,ensiled cereals and legumes,-,-,-,-
NRC2019,381,1,1356,3-28-248,IngredientName,maize silage,-,-,-,-
NRC2019,381,1,1356,3-02-218,IngredientName,ensiled maize cobs,-,-,-,-
NRC2019,381,1,1356,3-02-218,IngredientName,lucerne silage,-,-,-,-
NRC2019,381,1,1356,1-02-243,IngredientName,lucerne hay,-,-,-,-
NRC2019,381,1,1356,4-00-669,IngredientName,"sugar beet pulp, ensiled",-,-,-,-
NRC2019,381,1,1356,4-13-245,IngredientName,"wheat, ground",-,-,-,-
NRC2019,381,1,1356,4-00-528,IngredientName,"barley, ground",-,-,-,-
NRC2019,381,1,1356,4-02-854,IngredientName,"maize, ground",-,-,-,-
NRC2019,381,1,1356,5-12-024,IngredientName,brewer's grain,-,-,-,-
NRC2019,381,1,1356,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,381,1,1356,5-03-871,IngredientName,rapeseed meal,-,-,-,-
NRC2019,381,1,1356,4-01-186,IngredientName,dried whey,-,-,-,-
NRC2019,381,1,1356,Megalac,IngredientName,megalac,-,-,-,-
NRC2019,381,1,1356,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,381,1,1356,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,381,1,1356,PropGlyc,IngredientName,propylene glycol 65,-,-,-,-
NRC2019,381,1,1356,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,381,1,1356,Mepron,IngredientName,Mepron,-,-,-,-
NRC2019,381,1,1357,1-02-277,IngredientName,ensiled cereals and legumes,-,-,-,-
NRC2019,381,1,1357,3-28-248,IngredientName,maize silage,-,-,-,-
NRC2019,381,1,1357,3-02-218,IngredientName,ensiled maize cobs,-,-,-,-
NRC2019,381,1,1357,3-02-218,IngredientName,lucerne silage,-,-,-,-
NRC2019,381,1,1357,1-02-243,IngredientName,lucerne hay,-,-,-,-
NRC2019,381,1,1357,4-00-669,IngredientName,"sugar beet pulp, ensiled",-,-,-,-
NRC2019,381,1,1357,4-13-245,IngredientName,"wheat, ground",-,-,-,-
NRC2019,381,1,1357,4-00-528,IngredientName,"barley, ground",-,-,-,-
NRC2019,381,1,1357,4-02-854,IngredientName,"maize, ground",-,-,-,-
NRC2019,381,1,1357,5-12-024,IngredientName,brewer's grain,-,-,-,-
NRC2019,381,1,1357,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,381,1,1357,5-03-871,IngredientName,rapeseed meal,-,-,-,-
NRC2019,381,1,1357,4-01-186,IngredientName,dried whey,-,-,-,-
NRC2019,381,1,1357,Megalac,IngredientName,megalac,-,-,-,-
NRC2019,381,1,1357,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,381,1,1357,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,381,1,1357,PropGlyc,IngredientName,propylene glycol 65,-,-,-,-
NRC2019,381,1,1357,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,381,1,1357,Mepron,IngredientName,Mepron,-,-,-,-
NRC2019,382,1,1358,1-07-789,IngredientName,alfalfa hay,-,-,-,-
NRC2019,382,1,1358,3-02-218,IngredientName,grass silage,-,-,-,-
NRC2019,382,1,1358,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,382,1,1358,1-04-560,IngredientName,soyhulls,-,-,-,-
NRC2019,382,1,1358,4-02-854,IngredientName,corn meal,-,-,-,-
NRC2019,382,1,1358,4-00-528,IngredientName,barley meal,-,-,-,-
NRC2019,382,1,1358,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,382,1,1358,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,382,1,1358,5-26-006,IngredientName,blood meal,-,-,-,-
NRC2019,382,1,1358,Megalac,IngredientName,Megalac,-,-,-,-
NRC2019,382,1,1358,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,382,1,1358,SmartM,IngredientName,smartamine M,-,-,-,-
NRC2019,382,1,1359,1-07-789,IngredientName,alfalfa hay,-,-,-,-
NRC2019,382,1,1359,3-02-218,IngredientName,grass silage,-,-,-,-
NRC2019,382,1,1359,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,382,1,1359,1-04-560,IngredientName,soyhulls,-,-,-,-
NRC2019,382,1,1359,4-02-854,IngredientName,corn meal,-,-,-,-
NRC2019,382,1,1359,4-00-528,IngredientName,barley meal,-,-,-,-
NRC2019,382,1,1359,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,382,1,1359,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,382,1,1359,5-26-006,IngredientName,blood meal,-,-,-,-
NRC2019,382,1,1359,Megalac,IngredientName,Megalac,-,-,-,-
NRC2019,382,1,1359,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,382,1,1359,HMBi,IngredientName,MetaSmart,-,-,-,-
NRC2019,382,1,1360,1-07-789,IngredientName,alfalfa hay,-,-,-,-
NRC2019,382,1,1360,3-02-218,IngredientName,grass silage,-,-,-,-
NRC2019,382,1,1360,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,382,1,1360,1-04-560,IngredientName,soyhulls,-,-,-,-
NRC2019,382,1,1360,4-02-854,IngredientName,corn meal,-,-,-,-
NRC2019,382,1,1360,4-00-528,IngredientName,barley meal,-,-,-,-
NRC2019,382,1,1360,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,382,1,1360,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,382,1,1360,5-26-006,IngredientName,blood meal,-,-,-,-
NRC2019,382,1,1360,Megalac,IngredientName,Megalac,-,-,-,-
NRC2019,382,1,1360,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,382,1,1360,SmartM,IngredientName,smartamine M,-,-,-,-
NRC2019,383,1,1361,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1361,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1361,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1361,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1361,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1361,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1361,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1361,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1361,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1361,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1361,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1361,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1361,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1362,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1362,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1362,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1362,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1362,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1362,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1362,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1362,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1362,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1362,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1362,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1362,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1362,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1363,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1363,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1363,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1363,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1363,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1363,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1363,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1363,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1363,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1363,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1363,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1363,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1363,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1364,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1364,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1364,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1364,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1364,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1364,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1364,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1364,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1364,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1364,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1364,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1364,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1364,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1365,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1365,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1365,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1365,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1365,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1365,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1365,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1365,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1365,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1365,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1365,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1365,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1365,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1366,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1366,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1366,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1366,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1366,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1366,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1366,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1366,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1366,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1366,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1366,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1366,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1366,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1367,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1367,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1367,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1367,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1367,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1367,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1367,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1367,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1367,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1367,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1367,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1367,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1367,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1368,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1368,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1368,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1368,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1368,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1368,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1368,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1368,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1368,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1368,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1368,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1368,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1368,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1369,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1369,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1369,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1369,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1369,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1369,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1369,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1369,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1369,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1369,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1369,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1369,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1369,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,383,1,1370,1-02-243,IngredientName,Grass hay,-,-,-,-
NRC2019,383,1,1370,3-07-798,IngredientName,"legu,e-grass silage",-,-,-,-
NRC2019,383,1,1370,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,383,1,1370,4-20-698,IngredientName,Cracked Corn,-,-,-,-
NRC2019,383,1,1370,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,383,1,1370,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,383,1,1370,5-04-597,IngredientName,micronized soybean,-,-,-,-
NRC2019,383,1,1370,WDDGS,IngredientName,distiller grain (wheat),-,-,-,-
NRC2019,383,1,1370,5-28-236,IngredientName,distiller grain (corn),-,-,-,-
NRC2019,383,1,1370,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,383,1,1370,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,383,1,1370,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,383,1,1370,Mepron,IngredientName,RP-Met,-,-,-,-
NRC2019,384,1,1371,1-00-071,IngredientName,alfalfa hay,-,-,-,-
NRC2019,384,1,1371,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,384,1,1371,4-00-528,IngredientName,barley grain,-,-,-,-
NRC2019,384,1,1371,4-02-854,IngredientName,corn grain,-,-,-,-
NRC2019,384,1,1371,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,384,1,1371,4-05-190,IngredientName,wheat bran,-,-,-,-
NRC2019,384,1,1371,5-01-614,IngredientName,whole cottonseed,-,-,-,-
NRC2019,384,1,1371,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,384,1,1371,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,384,1,1371,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,384,1,1371,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,384,1,1371,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,384,1,1371,6-04-272,IngredientName,sodium bicarbonate,-,-,-,-
NRC2019,384,1,1371,4-25-306,IngredientName,fat supplement,-,-,-,-
NRC2019,384,1,1371,NH4CL,IngredientName,ammonium chloride,-,-,-,-
NRC2019,384,1,1371,6-29-481,IngredientName,calcium chloride,-,-,-,-
NRC2019,384,1,1371,6-02-758,IngredientName,magnesium sulfate,-,-,-,-
NRC2019,384,1,1372,1-00-071,IngredientName,alfalfa hay,-,-,-,-
NRC2019,384,1,1372,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,384,1,1372,4-00-528,IngredientName,barley grain,-,-,-,-
NRC2019,384,1,1372,4-02-854,IngredientName,corn grain,-,-,-,-
NRC2019,384,1,1372,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,384,1,1372,4-05-190,IngredientName,wheat bran,-,-,-,-
NRC2019,384,1,1372,5-01-614,IngredientName,whole cottonseed,-,-,-,-
NRC2019,384,1,1372,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,384,1,1372,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,384,1,1372,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,384,1,1372,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,384,1,1372,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,384,1,1372,6-04-272,IngredientName,sodium bicarbonate,-,-,-,-
NRC2019,384,1,1372,4-25-306,IngredientName,fat supplement,-,-,-,-
NRC2019,384,1,1372,NH4CL,IngredientName,ammonium chloride,-,-,-,-
NRC2019,384,1,1372,6-29-481,IngredientName,calcium chloride,-,-,-,-
NRC2019,384,1,1372,6-02-758,IngredientName,magnesium sulfate,-,-,-,-
NRC2019,384,1,1372,SmartM,IngredientName,RP-Met,-,-,-,-
NRC2019,384,1,1373,1-00-071,IngredientName,alfalfa hay,-,-,-,-
NRC2019,384,1,1373,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,384,1,1373,4-00-528,IngredientName,barley grain,-,-,-,-
NRC2019,384,1,1373,4-02-854,IngredientName,corn grain,-,-,-,-
NRC2019,384,1,1373,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,384,1,1373,4-05-190,IngredientName,wheat bran,-,-,-,-
NRC2019,384,1,1373,5-01-614,IngredientName,whole cottonseed,-,-,-,-
NRC2019,384,1,1373,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,384,1,1373,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,384,1,1373,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,384,1,1373,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,384,1,1373,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,384,1,1373,6-04-272,IngredientName,sodium bicarbonate,-,-,-,-
NRC2019,384,1,1373,4-25-306,IngredientName,fat supplement,-,-,-,-
NRC2019,384,1,1373,NH4CL,IngredientName,ammonium chloride,-,-,-,-
NRC2019,384,1,1373,6-29-481,IngredientName,calcium chloride,-,-,-,-
NRC2019,384,1,1373,6-02-758,IngredientName,magnesium sulfate,-,-,-,-
NRC2019,384,1,1373,RPCholine,IngredientName,RP-Choline,-,-,-,-
NRC2019,384,1,1374,1-00-071,IngredientName,alfalfa hay,-,-,-,-
NRC2019,384,1,1374,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,384,1,1374,4-00-528,IngredientName,barley grain,-,-,-,-
NRC2019,384,1,1374,4-02-854,IngredientName,corn grain,-,-,-,-
NRC2019,384,1,1374,5-20-638,IngredientName,soybean meal,-,-,-,-
NRC2019,384,1,1374,4-05-190,IngredientName,wheat bran,-,-,-,-
NRC2019,384,1,1374,5-01-614,IngredientName,whole cottonseed,-,-,-,-
NRC2019,384,1,1374,5-03-871,IngredientName,canola meal,-,-,-,-
NRC2019,384,1,1374,4-00-669,IngredientName,beet pulp,-,-,-,-
NRC2019,384,1,1374,vit/min,IngredientName,mineral and vitamin premix,-,-,-,-
NRC2019,384,1,1374,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,384,1,1374,6-01-069,IngredientName,calcium carbonate,-,-,-,-
NRC2019,384,1,1374,6-04-272,IngredientName,sodium bicarbonate,-,-,-,-
NRC2019,384,1,1374,4-25-306,IngredientName,fat supplement,-,-,-,-
NRC2019,384,1,1374,NH4CL,IngredientName,ammonium chloride,-,-,-,-
NRC2019,384,1,1374,6-29-481,IngredientName,calcium chloride,-,-,-,-
NRC2019,384,1,1374,6-02-758,IngredientName,magnesium sulfate,-,-,-,-
NRC2019,384,1,1374,SmartM,IngredientName,RP-Met,-,-,-,-
NRC2019,384,1,1374,RPCholine,IngredientName,RP-Choline,-,-,-,-
NRC2019,385,1,1375,3-00-217,IngredientName,alfalfa silage,-,-,-,-
NRC2019,385,1,1375,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,385,1,1375,4-28-265,IngredientName,high moisture shelled corn,-,-,-,-
NRC2019,385,1,1375,5-20-638,IngredientName,solvent-extracted soybean meal,-,-,-,-
NRC2019,385,1,1375,SoyPlus,IngredientName,expeller soybean meal,-,-,-,-
NRC2019,385,1,1375,5-28-236,IngredientName,distiller dried grain plus solubles,-,-,-,-
NRC2019,385,1,1375,4-04-696,IngredientName,dried molassess,-,-,-,-
NRC2019,385,1,1375,EB100,IngredientName,fat supplement<U+00A0>(Energy Booster),-,-,-,-
NRC2019,385,1,1375,4-02-854,IngredientName,ground shelled corn,-,-,-,-
NRC2019,385,1,1375,4-04-696,IngredientName,liquid molassess,-,-,-,-
NRC2019,385,1,1375,HMBi,IngredientName,Metasmart,-,-,-,-
NRC2019,385,1,1375,HMB,IngredientName,Alimet,-,-,-,-
NRC2019,385,1,1375,SmartM,IngredientName,Smartamine M,-,-,-,-
NRC2019,385,1,1375,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,385,1,1376,3-00-217,IngredientName,alfalfa silage,-,-,-,-
NRC2019,385,1,1376,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,385,1,1376,4-28-265,IngredientName,high moisture shelled corn,-,-,-,-
NRC2019,385,1,1376,5-20-638,IngredientName,solvent-extracted soybean meal,-,-,-,-
NRC2019,385,1,1376,SoyPlus,IngredientName,expeller soybean meal,-,-,-,-
NRC2019,385,1,1376,5-28-236,IngredientName,distiller dried grain plus solubles,-,-,-,-
NRC2019,385,1,1376,4-04-696,IngredientName,dried molassess,-,-,-,-
NRC2019,385,1,1376,EB100,IngredientName,fat supplement<U+00A0>(Energy Booster),-,-,-,-
NRC2019,385,1,1376,4-02-854,IngredientName,ground shelled corn,-,-,-,-
NRC2019,385,1,1376,4-04-696,IngredientName,liquid molassess,-,-,-,-
NRC2019,385,1,1376,HMBi,IngredientName,Metasmart,-,-,-,-
NRC2019,385,1,1376,HMB,IngredientName,Alimet,-,-,-,-
NRC2019,385,1,1376,SmartM,IngredientName,Smartamine M,-,-,-,-
NRC2019,385,1,1376,vit/min,IngredientName,vitamin and trace minerals,-,-,-,-
NRC2019,385,1,1377,3-00-217,IngredientName,alfalfa silage,-,-,-,-
NRC2019,385,1,1377,3-28-248,IngredientName,corn silage,-,-,-,-
NRC2019,385,1,1377,4-28-265,IngredientName,high moisture shelled corn,-,-,-,-
NRC2019,385,1,1377,5-20-638,IngredientName,solvent-extracted soybean meal,-,-,-,-
